id,name,country,city,state,extended_address,url,display_location,score,postal_code,address,timezone,slug,event_count,lat,lon
535,York Fair,US,York,PA,"York, PA 17404",https://seatgeek.com/venues/york-fair/tickets/,"York, PA",0.62179,17404,334 Carlisle Avenue,America/New_York,york-fair,4,39.9588,-76.7519
103,North Dakota State Fair,US,Minot,ND,"Minot, ND 58702",https://seatgeek.com/venues/north-dakota-state-fair/tickets/,"Minot, ND",0.4975,58702,2005 Burdick Expressway East,America/Chicago,north-dakota-state-fair,4,48.2314,-101.264
101,Cheyenne Frontier Days,US,Cheyenne,WY,"Cheyenne, WY 82001",https://seatgeek.com/venues/cheyenne-frontier-days/tickets/,"Cheyenne, WY",0.6318,82001,4610 Carey Ave.,America/Denver,cheyenne-frontier-days,13,41.1581,-104.834
1230,WinStar World Casino,US,Thackerville,OK,"Thackerville, OK 73459",https://seatgeek.com/venues/winstar-world-casino/tickets/,"Thackerville, OK",0.64177,73459,777 Casino Ave.,America/Chicago,winstar-world-casino,25,33.7578,-97.1325
248,Minnesota State Fair Grandstand,US,Saint Paul,MN,"Saint Paul, MN 55108",https://seatgeek.com/venues/minnesota-state-fair-grandstand/tickets/,"Saint Paul, MN",0.70975,55108,1265 Snelling Ave.,America/Chicago,minnesota-state-fair-grandstand,13,44.9812,-93.167
3416,Comerica Theatre,US,Phoenix,AZ,"Phoenix, AZ 85003",https://seatgeek.com/venues/comerica-theatre/tickets/,"Phoenix, AZ",0.67397,85003,400 West Washington Street,America/Phoenix,comerica-theatre,25,33.4488,-112.08
10181,The Art Bar,UK,Oxford,Oxf,"Oxford, UK",https://seatgeek.com/venues/the-art-bar-1/tickets/,"Oxford, UK",0.0,OX4 1UE,162 Cowley Road,Europe/London,the-art-bar-1,15,51.7472,-1.23524
4065,Del Mar Fairgrounds,US,Del Mar,CA,"Del Mar, CA 92014",https://seatgeek.com/venues/del-mar-fairgrounds/tickets/,"Del Mar, CA",0.56674,92014,2260 Jimmy Durante Blvd.,America/Los_Angeles,del-mar-fairgrounds,15,32.9738,-117.257
13629,San Jose Improv,US,San Jose,CA,"San Jose, CA 95113",https://seatgeek.com/venues/san-jose-improv/tickets/,"San Jose, CA",0.0,95113,62 S. Second Street,America/Los_Angeles,san-jose-improv,62,37.3356,-121.888
30265,Akasaka Blitz,Japan,Minato-ku,13,"Minato-ku, Japan",https://seatgeek.com/venues/akasaka-blitz/tickets/,"Minato-ku, Japan",0.0,107-0052,"5-3-2,Akasaka",Asia/Tokyo,akasaka-blitz,1,35.6581,139.752
568,The Fillmore Charlotte,US,Charlotte,NC,"Charlotte, NC 28206",https://seatgeek.com/venues/the-fillmore-charlotte/tickets/,"Charlotte, NC",0.54226,28206,1000 Seaboard Street,America/New_York,the-fillmore-charlotte,33,35.2392,-80.8457
2184,MCU Park,US,Brooklyn,NY,"Brooklyn, NY 11224",https://seatgeek.com/venues/mcu-park/tickets/,"Brooklyn, NY",0.59822,11224,1904 Surf Ave,America/New_York,mcu-park,18,40.5748,-73.9844
36693,Russell Industrial Center,US,Detroit,MI,"Detroit, MI 48211",https://seatgeek.com/venues/russell-industrial-center/tickets/,"Detroit, MI",0.0,48211,1600 Clay Street,America/Detroit,russell-industrial-center,1,42.3783,-83.0605
9895,Ascarate Park,US,El Paso,TX,"El Paso, TX 79905",https://seatgeek.com/venues/ascarate-park/tickets/,"El Paso, TX",0.58298,79905,6900 Delta Dr,America/Denver,ascarate-park,2,31.754,-106.407
909,Avila Beach Resort,US,Avila Beach,CA,"Avila Beach, CA 93424",https://seatgeek.com/venues/avila-beach-resort/tickets/,"Avila Beach, CA",0.4964,93424,6464 Ana Bay Rd,America/Los_Angeles,avila-beach-resort,4,35.1814,-120.704
61258,Buffalo County Fairgrounds,US,Kearney,NE,"Kearney, NE 68847",https://seatgeek.com/venues/buffalo-county-fairgrounds/tickets/,"Kearney, NE",0.0,68847,3807 Avenue N,America/Chicago,buffalo-county-fairgrounds,1,40.7114,-99.0615
8307,Track 29,US,Chattanooga,TN,"Chattanooga, TN 37402",https://seatgeek.com/venues/track-29/tickets/,"Chattanooga, TN",0.49173,37402,1400 Market Street,America/New_York,track-29,15,35.0369,-85.3074
78348,Belterra Park Gaming & Entertainment Center,US,Cincinnati,OH,"Cincinnati, OH 45230",https://seatgeek.com/venues/belterra-park-gaming-entertainment-center/tickets/,"Cincinnati, OH",0.0,45230,6301 Kellogg Rd,America/New_York,belterra-park-gaming-entertainment-center,3,39.0662,-84.3755
109,Freedom Hall,US,Louisville,KY,"Louisville, KY 40209",https://seatgeek.com/venues/freedom-hall/tickets/,"Louisville, KY",0.64995,40209,937 Phillips Lane,America/Kentucky/Louisville,freedom-hall,18,38.1911,-85.7484
832,Pennysaver Amphitheater,US,Farmingville,NY,"Farmingville, NY 11738",https://seatgeek.com/venues/pennysaver-amphitheater/tickets/,"Farmingville, NY",0.62494,11738,55 South Bicycle Path,America/New_York,pennysaver-amphitheater,3,40.84,-73.02
2742,University at Buffalo Stadium,US,Buffalo,NY,"Buffalo, NY 14260",https://seatgeek.com/venues/university-at-buffalo-stadium/tickets/,"Buffalo, NY",0.46889,14260,108 Alumni Arena,America/New_York,university-at-buffalo-stadium,5,42.9991,-78.778
3212,Straz Center Ferguson Hall,US,Tampa,FL,"Tampa, FL 33602",https://seatgeek.com/venues/straz-center-ferguson-hall/tickets/,"Tampa, FL",0.49575,33602,1010 North W.C. MacInnes Place,America/New_York,straz-center-ferguson-hall,11,27.9516,-82.4639
37304,Champions Square,US,New Orleans,LA,"New Orleans, LA 70112",https://seatgeek.com/venues/champions-square/tickets/,"New Orleans, LA",0.64342,70112,1 Lasalle Street,America/Chicago,champions-square,10,29.9459,-90.0819
10413,Clapham Common,UK,London,Lbh,"London, UK",https://seatgeek.com/venues/clapham-common/tickets/,"London, UK",0.62856,SW4 9DE,Windmill Drive,Europe/London,clapham-common,2,51.4599,-0.14392
41720,Dubuque County Fair,US,Dubuque,IA,"Dubuque, IA 52002",https://seatgeek.com/venues/dubuque-county-fair/tickets/,"Dubuque, IA",0.0,52002,14569 Old Highway Road,America/Chicago,dubuque-county-fair,7,42.4848,-90.8042
3227,Motorpoint Arena Cardiff,UK,Cardiff,Cardiff,"Cardiff, UK",https://seatgeek.com/venues/motorpoint-arena-cardiff-2/tickets/,"Cardiff, UK",0.51299,CF10 2EQ,Mary Ann Street,Europe/London,motorpoint-arena-cardiff-2,33,51.4971,-3.18135
39216,The SSE Hydro,UK,Glasgow,Glg,"Glasgow, UK",https://seatgeek.com/venues/the-sse-hydro/tickets/,"Glasgow, UK",0.58984,G3 8YW,1 EXHIBITION WAY,Europe/London,the-sse-hydro,63,55.8599,-4.2833
3624,NIA Academy,UK,Birmingham,Warwickshire,"Birmingham, UK",https://seatgeek.com/venues/nia-academy/tickets/,"Birmingham, UK",0.58026,B1,King Edwards Road,Europe/London,nia-academy,48,52.4831,-1.92006
3309,Bournemouth International Centre,UK,Bournemouth,Bmh,"Bournemouth, UK",https://seatgeek.com/venues/bournemouth-international-centre/tickets/,"Bournemouth, UK",0.50564,BH2 5BH,Exeter Road,Europe/London,bournemouth-international-centre,35,50.7204,-1.88091
3324,Brighton Centre,UK,Brighton,Bnh,"Brighton, UK",https://seatgeek.com/venues/brighton-centre/tickets/,"Brighton, UK",0.51615,BN1 2GR,15 Kings Parade,Europe/London,brighton-centre,38,50.8203,-0.14274
554,House of Blues San Diego,US,San Diego,CA,"San Diego, CA 92101",https://seatgeek.com/venues/house-of-blues-san-diego/tickets/,"San Diego, CA",0.51136,92101,1055 5th Avenue,America/Los_Angeles,house-of-blues-san-diego,64,32.7164,-117.16
9982,Custom House Square,UK,Belfast,Ant,"Belfast, UK",https://seatgeek.com/venues/custom-house-square/tickets/,"Belfast, UK",0.41213,BT1 2,Custom House Square,Europe/London,custom-house-square,7,54.6015,-5.92367
725,Sound Academy,Canada,Toronto,ON,"Toronto, Canada",https://seatgeek.com/venues/sound-academy/tickets/,"Toronto, Canada",0.57726,M5A 1A4,11 Polson Street,America/Toronto,sound-academy,9,43.6408,-79.3546
434,Hammerstein Ballroom,US,New York,NY,"New York, NY 10001",https://seatgeek.com/venues/hammerstein-ballroom/tickets/,"New York, NY",0.68266,10001,311 West 34th Street,America/New_York,hammerstein-ballroom,6,40.7524,-73.9939
593,Iowa State Fair,US,Des Moines,IA,"Des Moines, IA 50317",https://seatgeek.com/venues/iowa-state-fair/tickets/,"Des Moines, IA",0.64632,50317,3000 E Grand Ave,America/Chicago,iowa-state-fair,11,41.5956,-93.5546
