show_id,artist,artist_id,title,show,storyDate,pubDate,lastModifiedDate,link
137041753,Ke$ha,129141499,"For 2011, The Summer Concert Season Gets A Reboot",The Record,2011-06-08 19:45:00,2011-06-08 22:12:00,2011-06-10 16:58:09,http://www.npr.org/sections/therecord/2011/06/08/137041753/for-2011-the-summer-concert-season-gets-a-reboot?ft=nprml&f=129141499
131968651,Ke$ha,129141499,"The 100 Biggest Songs Of 2010: Drinking, Dancing And Da Club",The Record,2010-12-13 15:00:00,2010-12-13 23:34:00,2010-12-13 23:34:42,http://www.npr.org/sections/therecord/2010/12/13/131968651/the-100-biggest-songs-of-2010-drinking-dancing-and-da-club?ft=nprml&f=129141499
129992395,Ke$ha,129141499,The Secret Of Dr. Luke's Success (Might Stay A Secret Forever),The Record,2010-09-20 17:00:00,2010-09-20 18:00:00,2010-09-20 18:00:28,http://www.npr.org/sections/therecord/2010/09/20/129992395/the-secret-of-dr-luke-s-success-might-stay-a-secret-forever?ft=nprml&f=129141499
129134759,Ke$ha,129141499,Pop Personae: Why Do Some Women Perform In Character?,The Record,2010-08-12 04:00:00,2012-05-23 17:11:00,2012-06-06 14:45:46,http://www.npr.org/sections/therecord/2010/08/11/129134759/pop-personae-why-do-some-women-perform-in-character?ft=nprml&f=129141499
114630495,Ke$ha,129141499,Surprised That The 'Tik-Tok' Guy Won An ASCAP Award? Don't Be.,Monkey See,2010-04-24 15:47:00,2010-08-12 00:24:00,2010-08-12 00:24:28,http://www.npr.org/sections/monkeysee/2010/04/surprised_that_the_tiktok_guy.html?ft=nprml&f=129141499
122944753,Ke$ha,129141499,Economists' Rap Battle Gains Cred From Ke$ha's Nod,Planet Money,2010-01-25 20:40:00,2010-08-12 00:27:00,2010-08-12 00:27:28,http://www.npr.org/templates/story/story.php?storyId=122944753&ft=nprml&f=129141499
122610692,Ke$ha,129141499,$uper$tar Ke$ha Top$ Chart$,Music Articles,2010-01-15 10:01:00,2012-12-12 17:23:00,2012-12-12 17:23:49,http://www.npr.org/templates/story/story.php?storyId=122610692&ft=nprml&f=129141499
122261912,Ke$ha,129141499,'Avatar' And Ke$ha: A Denominator In Common?,Music Articles,2010-01-06 05:00:00,2010-08-12 00:22:00,2010-08-12 00:22:36,http://www.npr.org/templates/story/story.php?storyId=122261912&ft=nprml&f=129141499
132694660,Eminem,15404635,2010 Was A Very Bad Year For Trying To Sell Music,The Record,2011-01-06 16:30:00,2011-01-06 22:46:00,2011-01-06 22:46:31,http://www.npr.org/sections/therecord/2011/01/06/132694660/2010-was-a-very-bad-year-for-trying-to-sell-music?ft=nprml&f=15404635
131742422,Eminem,15404635,Grammy Nominations Go To Pop's Heavy Hitters,The Record,2010-12-02 07:00:00,2010-12-02 19:58:00,2013-02-10 19:25:08,http://www.npr.org/sections/therecord/2010/12/02/131742422/grammy-nominations-go-to-pop-s-heavy-hitters?ft=nprml&f=15404635
129277861,Eminem,15404635,Eminem's 'Recovery' Back On Top,The Record,2010-08-18 17:35:00,2010-09-30 19:47:00,2010-09-30 19:47:27,http://www.npr.org/sections/therecord/2010/08/18/129277861/eminem-s-recovery-back-on-top?ft=nprml&f=15404635
129219435,Eminem,15404635,A Brief History Of Music's Alter Egos,The Record,2010-08-16 18:30:00,2012-05-23 17:10:00,2012-06-06 14:45:41,http://www.npr.org/sections/therecord/2010/08/15/129219435/music-s-surprising-alter-egos?ft=nprml&f=15404635
129026488,Eminem,15404635,New Eminem And Rihanna Video: A Bad Situation Getting Worse,The Record,2010-08-06 18:51:00,2010-08-06 19:12:00,2010-08-06 19:12:05,http://www.npr.org/sections/therecord/2010/08/06/129026488/-love-the-way-you-lie-video-drops?ft=nprml&f=15404635
128960713,Eminem,15404635,"Pop Off: He Raps, She Sings. Does It Still Count As A Duet?",The Record,2010-08-04 04:00:00,2010-08-27 01:57:00,2010-08-27 01:57:37,http://www.npr.org/sections/therecord/2010/08/03/128960713/pop-off-is-the-new-duet-a-dude-rapping-on-a-woman-s-pop-song?ft=nprml&f=15404635
128847736,Eminem,15404635,How Does Eminem Keep Selling Records?,The Record,2010-07-30 14:00:00,2010-07-30 17:28:00,2010-07-30 17:28:28,http://www.npr.org/sections/therecord/2010/07/29/128847736/how-does-eminem-keep-selling-records?ft=nprml&f=15404635
127953120,Eminem,15404635,Eminem Confronts His Inner Demons In 'Recovery',Music Articles,2010-06-19 16:38:00,2010-06-22 20:42:00,2010-06-22 20:42:33,http://www.npr.org/templates/story/story.php?storyId=127953120&ft=nprml&f=15404635
127119885,Eminem,15404635,Eminem: 'Not Afraid' To Make Amends,Music Articles,2010-05-26 04:00:00,2012-02-27 21:29:00,2012-02-27 21:29:53,http://www.npr.org/2010/05/26/127119885/eminem-not-afraid-to-make-amends?ft=nprml&f=15404635
240760441,Katy Perry,91837552,Katy Perry On The 180 That Saved Her Career,Music Interviews,2013-10-26 13:11:00,2013-10-27 00:22:00,2013-10-27 00:22:24,http://www.npr.org/2013/10/26/240760441/katy-perry-returns-with-a-roar?ft=nprml&f=91837552
132860165,Katy Perry,91837552,Everything Is Everything: A Tween Looks For Positive Messages In Songs,The Record,2011-01-12 17:30:00,2011-01-12 18:24:00,2011-01-12 20:23:40,http://www.npr.org/sections/therecord/2011/01/12/132860165/everything-is-everything-a-tween-looks-for-a-songs-hidden-messages?ft=nprml&f=91837552
132694660,Katy Perry,91837552,2010 Was A Very Bad Year For Trying To Sell Music,The Record,2011-01-06 16:30:00,2011-01-06 22:46:00,2011-01-06 22:46:31,http://www.npr.org/sections/therecord/2011/01/06/132694660/2010-was-a-very-bad-year-for-trying-to-sell-music?ft=nprml&f=91837552
131414195,Katy Perry,91837552,Hits That Aren't: 'Glee' Songs Zoom Up And Down The Charts,The Record,2010-11-19 18:30:00,2010-11-19 19:41:00,2010-11-20 14:38:58,http://www.npr.org/sections/therecord/2010/11/18/131414195/hits-that-aren-t-glee-songs-zoom-up-and-down-the-charts?ft=nprml&f=91837552
129992395,Katy Perry,91837552,The Secret Of Dr. Luke's Success (Might Stay A Secret Forever),The Record,2010-09-20 17:00:00,2010-09-20 18:00:00,2010-09-20 18:00:28,http://www.npr.org/sections/therecord/2010/09/20/129992395/the-secret-of-dr-luke-s-success-might-stay-a-secret-forever?ft=nprml&f=91837552
129663867,Katy Perry,91837552,"Katy Perry: A 'Teenage Dream,' An Artistic Musician",Music Reviews,2010-09-09 16:00:00,2010-09-09 18:07:00,2010-09-09 20:55:56,http://www.npr.org/templates/story/story.php?storyId=129663867&ft=nprml&f=91837552
129406546,Katy Perry,91837552,"In Stock?: New CDs From Katy Perry, Fantasia and Ra Ra Riot",The Record,2010-08-24 22:27:00,2010-08-24 23:11:00,2010-08-24 23:11:47,http://www.npr.org/sections/therecord/2010/08/24/129406546/in-stock-new-cds-from-katy-perry-fantasia-and-ra-ra-riot?ft=nprml&f=91837552
129134759,Katy Perry,91837552,Pop Personae: Why Do Some Women Perform In Character?,The Record,2010-08-12 04:00:00,2012-05-23 17:11:00,2012-06-06 14:45:46,http://www.npr.org/sections/therecord/2010/08/11/129134759/pop-personae-why-do-some-women-perform-in-character?ft=nprml&f=91837552
128960713,Katy Perry,91837552,"Pop Off: He Raps, She Sings. Does It Still Count As A Duet?",The Record,2010-08-04 04:00:00,2010-08-27 01:57:00,2010-08-27 01:57:37,http://www.npr.org/sections/therecord/2010/08/03/128960713/pop-off-is-the-new-duet-a-dude-rapping-on-a-woman-s-pop-song?ft=nprml&f=91837552
101623536,Katy Perry,91837552,Pop Goes The World,Monitor Mix,2009-03-09 18:17:00,2010-08-11 23:58:00,2010-08-11 23:58:44,http://www.npr.org/sections/monitormix/2009/03/pop_goes_the_world_1.html?ft=nprml&f=91837552
256560211,Rihanna,15757248,Top 10 Top 40 Of 2013,Best Music Of 2013,2013-12-23 16:29:00,2013-12-23 16:38:00,2013-12-26 20:48:54,http://www.npr.org/sections/bestmusic2013/2013/12/23/256560211/top-10-top-40-of-2013?ft=nprml&f=15757248
143243275,Rihanna,15757248,Stephen Thompson's 10 Favorite Albums Of 2011,All Songs Considered,2011-12-07 19:30:00,2012-01-24 17:48:00,2012-01-24 17:48:28,http://www.npr.org/sections/allsongs/2011/12/06/143243275/stephen-thompsons-10-favorite-albums-of-2011?ft=nprml&f=15757248
133840831,Rihanna,15757248,Thinly Veiled: Lawsuit Over Steamy Rihanna Video Sparks Debate On Copycat Culture,The Record,2011-02-17 19:08:00,2011-02-17 23:57:00,2011-02-22 19:53:13,http://www.npr.org/sections/therecord/2011/02/17/133840831/thinly-veiled-lawsuit-over-steamy-rihanna-video-sparks-debate-on-copycat-culture?ft=nprml&f=15757248
131752531,Rihanna,15757248,How To Write A Hit: Think Like A Teenager (But Keep Parents In Mind),The Record,2010-12-02 19:15:00,2010-12-02 23:49:00,2010-12-02 23:49:54,http://www.npr.org/sections/therecord/2010/12/02/131752531/how-to-write-a-hit-talk-like-a-teenager-but-keep-parents-in-mind?ft=nprml&f=15757248
129026488,Rihanna,15757248,New Eminem And Rihanna Video: A Bad Situation Getting Worse,The Record,2010-08-06 18:51:00,2010-08-06 19:12:00,2010-08-06 19:12:05,http://www.npr.org/sections/therecord/2010/08/06/129026488/-love-the-way-you-lie-video-drops?ft=nprml&f=15757248
128960713,Rihanna,15757248,"Pop Off: He Raps, She Sings. Does It Still Count As A Duet?",The Record,2010-08-04 04:00:00,2010-08-27 01:57:00,2010-08-27 01:57:37,http://www.npr.org/sections/therecord/2010/08/03/128960713/pop-off-is-the-new-duet-a-dude-rapping-on-a-woman-s-pop-song?ft=nprml&f=15757248
382273626,Bruno Mars,166969902,Pop's New Old Sound: Retro Without Rules,The Record,2015-01-29 09:15:00,2015-02-03 15:19:00,2015-02-03 15:19:05,http://www.npr.org/sections/therecord/2015/01/29/382273626/pops-new-old-sound-retro-without-rules?ft=nprml&f=166969902
204893991,Bruno Mars,166969902,Bruno Mars Is More Than Your Average Pop Star,The Record,2013-07-24 13:45:00,2013-08-08 11:37:00,2013-08-08 11:37:58,http://www.npr.org/sections/therecord/2013/07/24/204893991/bruno-mars-is-more-than-your-average-pop-star?ft=nprml&f=166969902
146346646,Bruno Mars,166969902,"Get To Know The Song Of The Year Nominees: Bruno Mars, 'Grenade'",The Record,2012-02-06 05:01:00,2012-12-11 17:59:00,2012-12-11 17:59:47,http://www.npr.org/sections/therecord/2012/02/06/146346646/get-to-know-the-song-of-the-year-nominees-bruno-mars-grenade?ft=nprml&f=166969902
131786635,Bruno Mars,166969902,"Bruno Mars: Singing His Own Songs, At Long Last",Music Articles,2010-12-03 21:24:00,2012-12-11 17:59:00,2012-12-11 17:58:59,http://www.npr.org/2010/12/04/131786635/bruno-mars-singing-his-own-songs-at-long-last?ft=nprml&f=166969902
256560211,Pink,96951070,Top 10 Top 40 Of 2013,Best Music Of 2013,2013-12-23 16:29:00,2013-12-23 16:38:00,2013-12-26 20:48:54,http://www.npr.org/sections/bestmusic2013/2013/12/23/256560211/top-10-top-40-of-2013?ft=nprml&f=96951070
97447610,Pink,96951070,"One Critic, Three New Pop Singles",Music Articles,2008-11-25 15:56:00,2012-12-12 16:57:00,2012-12-12 16:57:27,http://www.npr.org/templates/story/story.php?storyId=97447610&ft=nprml&f=96951070
96949785,Pink,96951070,Pink Aims For The 'Truth' In New Album,Music Articles,2008-11-13 17:00:00,2012-12-12 16:56:00,2012-12-12 16:56:19,http://www.npr.org/templates/story/story.php?storyId=96949785&ft=nprml&f=96951070
371233761,Taylor Swift,120581188,Poll Results: Listeners Pick Their Favorite Albums Of 2014,All Songs Considered,2014-12-17 18:25:00,2014-12-22 19:55:00,2014-12-22 19:55:31,http://www.npr.org/sections/allsongs/2014/12/17/371233761/poll-results-listeners-pick-their-favorite-albums-of-2014?ft=nprml&f=120581188
368731400,Taylor Swift,120581188,NPR Music's 50 Favorite Albums Of 2014,The Best Music Of 2014,2014-12-08 13:00:00,2014-12-11 22:06:00,2014-12-11 22:06:13,http://www.npr.org/2014/12/08/368731400/npr-musics-50-favorite-albums-of-2014?ft=nprml&f=120581188
368054358,Taylor Swift,120581188,All Songs Considered: The Year In Music 2014,All Songs Considered,2014-12-04 13:03:00,2014-12-11 15:17:00,2014-12-11 15:17:01,http://www.npr.org/sections/allsongs/2014/12/04/368054358/all-songs-considered-the-year-in-music-2014?ft=nprml&f=120581188
361577726,Taylor Swift,120581188,"Taylor Swift, Platinum Party Of One",The Record,2014-11-05 08:32:00,2014-11-05 22:53:00,2014-11-05 22:53:55,http://www.npr.org/sections/therecord/2014/11/05/361577726/taylor-swift-platinum-party-of-one?ft=nprml&f=120581188
360129727,Taylor Swift,120581188,The Many New Voices Of Taylor Swift,The Record,2014-10-30 19:00:00,2014-10-30 23:27:00,2014-10-30 23:27:13,http://www.npr.org/sections/therecord/2014/10/30/360129727/the-many-new-voices-of-taylor-swift?ft=nprml&f=120581188
359345368,Taylor Swift,120581188,The Taylor Swift/Aphex Twin Mashup You Didn't Know You Wanted Is Here,All Songs Considered,2014-10-27 17:55:00,2014-10-27 19:00:00,2014-10-27 19:00:12,http://www.npr.org/sections/allsongs/2014/10/27/359345368/the-taylor-swift-aphex-twin-mashup-you-didnt-know-you-wanted-is-here?ft=nprml&f=120581188
341702579,Taylor Swift,120581188,Taylor Swift Aims For Pop's Throne,The Record,2014-08-20 07:35:00,2014-08-20 23:48:00,2014-08-20 23:48:42,http://www.npr.org/sections/therecord/2014/08/20/341702579/taylor-swift-aims-for-pops-throne?ft=nprml&f=120581188
164340690,Taylor Swift,120581188,Taylor Swift Leaps Into Pop With 'Red',Music Reviews,2012-11-05 18:34:00,2012-11-14 22:44:00,2012-11-14 22:43:58,http://www.npr.org/2012/11/05/164340690/taylor-swift-leaps-into-pop-with-red?ft=nprml&f=120581188
164186569,Taylor Swift,120581188,Taylor Swift: 'My Confidence Is Easy To Shake',Music Articles,2012-11-02 20:23:00,2012-11-03 21:36:00,2012-11-03 21:36:42,http://www.npr.org/2012/11/03/164186569/taylor-swift-my-confidence-is-easy-to-shake?ft=nprml&f=120581188
159559500,Taylor Swift,120581188,"Taylor Swift, Princess Of Punk?",The Record,2012-08-21 20:15:00,2012-09-18 23:17:00,2014-02-05 22:48:55,http://www.npr.org/sections/therecord/2012/08/23/159559500/taylor-swift-princess-of-punk?ft=nprml&f=120581188
336904781,Train,120098750,Train On World Cafe,World Cafe,2014-08-01 19:25:00,2014-08-01 19:25:00,2014-08-04 18:49:05,http://www.npr.org/sections/world-cafe/2014/08/01/336904781/train-on-world-cafe?ft=nprml&f=120098750
120098620,Train,120098750,"Train, Recorded Live In Concert",Concerts,2009-11-06 13:56:00,2012-12-12 17:20:00,2012-12-12 17:20:06,http://www.npr.org/templates/story/story.php?storyId=120098620&ft=nprml&f=120098750
349845663,Lady Gaga,120001078,Tony Bennett & Lady Gaga Go 'Cheek To Cheek' On New Album,Music News,2014-09-20 09:10:00,2014-09-20 15:16:00,2014-09-20 11:51:06,http://www.npr.org/2014/09/20/349845663/tony-bennett-lady-gaga-go-cheek-to-cheek-on-new-album?ft=nprml&f=120001078
290258410,Lady Gaga,120001078,Lady Gaga At SXSW: 'Don't Sell Out. Sell In.',The Record,2014-03-15 15:30:00,2014-03-15 16:20:00,2014-03-15 16:20:13,http://www.npr.org/sections/therecord/2014/03/15/290258410/lady-gaga-at-sxsw-dont-sell-out-sell-in?ft=nprml&f=120001078
244547409,Lady Gaga,120001078,Pop's Resident Provocateur Fizzles On 'ARTPOP',Music Reviews,2013-11-11 20:14:00,2013-11-12 00:54:00,2013-11-12 00:54:13,http://www.npr.org/2013/11/11/244547409/pops-resident-provocateur-fizzles-on-artpop?ft=nprml&f=120001078
165264321,Lady Gaga,120001078,Harmonic. Phil Harmonic.,Deceptive Cadence,2012-11-16 16:58:00,2012-11-16 16:58:00,2012-11-16 16:58:22,http://www.npr.org/sections/deceptivecadence/2012/11/16/165264321/harmonic-phil-harmonic?ft=nprml&f=120001078
136852702,Lady Gaga,120001078,'Born This Way' And The End Of The Album As We Knew It,The Record,2011-06-01 20:45:00,2011-06-02 17:39:00,2011-06-02 17:39:56,http://www.npr.org/sections/therecord/2011/06/02/136852702/born-this-way-and-the-end-of-the-album-as-we-knew-it?ft=nprml&f=120001078
136779029,Lady Gaga,120001078,"Lady Gaga Sells Latest Album Everywhere, And For Cheap",The Record,2011-05-30 09:13:00,2011-05-30 18:18:00,2011-05-30 18:58:57,http://www.npr.org/sections/therecord/2011/05/30/136779029/lady-gaga-sells-latest-album-everywhere-and-for-cheap?ft=nprml&f=120001078
136429290,Lady Gaga,120001078,First Take: Lady Gaga's 'Born This Way',The Record,2011-05-18 20:25:00,2013-02-26 22:56:00,2013-02-26 22:56:45,http://www.npr.org/sections/therecord/2011/05/18/136429290/first-take-lady-gagas-born-this-way?ft=nprml&f=120001078
136145340,Lady Gaga,120001078,Hear Lady Gaga's New Bilingual Ballad,Alt.Latino,2011-05-10 16:31:00,2011-05-10 17:27:00,2011-05-10 17:27:25,http://www.npr.org/sections/altlatino/2011/05/10/136145340/lady-gagas-new-bilingual-ballad?ft=nprml&f=120001078
135629007,Lady Gaga,120001078,"The Complexity Of Pop: Beyonce, Gaga And tUnE-yArDs",The Record,2011-04-22 15:30:00,2012-11-08 21:14:00,2012-11-08 21:14:15,http://www.npr.org/sections/therecord/2011/04/22/135629007/the-complexity-of-pop-beyonce-gaga-and-tune-yards?ft=nprml&f=120001078
135408795,Lady Gaga,120001078,Surprising Mariachi Sightings,Alt.Latino,2011-04-14 18:29:00,2011-04-15 02:12:00,2011-04-15 02:12:55,http://www.npr.org/sections/altlatino/2011/04/14/135408795/introducing-found-mariachi?ft=nprml&f=120001078
127906472,David Guetta,127912242,"First Listen: David Guetta, 'One Love (Bonus Mix)'",First Listen,2010-06-17 16:24:00,2010-08-04 20:32:00,2010-08-04 20:32:29,http://www.npr.org/templates/story/story.php?storyId=127906472&ft=nprml&f=127912242
241691557,Drake,250250872,"Where Rock The Bells Fails, Drake's Tour Succeeds",The Record,2013-10-30 12:00:00,2013-10-30 20:18:00,2014-01-20 20:59:20,http://www.npr.org/sections/therecord/2013/10/30/241691557/where-rock-the-bells-fails-drakes-tour-succeeds?ft=nprml&f=250250872
228235377,Drake,250250872,This Beat's For You: The Making Of Drake's 'Furthest Thing',The Record,2013-10-02 16:00:00,2013-10-03 15:33:00,2014-01-20 20:58:48,http://www.npr.org/sections/therecord/2013/10/01/228235377/the-making-of-drakes-furthest-thing?ft=nprml&f=250250872
226902477,Drake,250250872,Drizzy Sings The Blues,The Record,2013-09-28 12:00:00,2014-11-16 17:37:00,2014-11-16 17:37:23,http://www.npr.org/sections/therecord/2013/09/28/226902477/drizzy-sings-the-blues?ft=nprml&f=250250872
223742398,Drake,250250872,Drake And Pop Music's Good Girl Problem,The Record,2013-09-18 19:00:00,2013-09-18 19:01:00,2014-01-20 20:58:11,http://www.npr.org/sections/therecord/2013/09/18/223742398/drake-and-pop-musics-good-girl-problem?ft=nprml&f=250250872
144912277,Drake,250250872,Fact-Checking Drake: Does Toronto Really Love Him?,The Record,2012-01-11 15:30:00,2012-01-11 22:14:00,2014-01-20 21:00:22,http://www.npr.org/sections/therecord/2012/01/09/144912277/fact-checking-drake-does-toronto-really-love-him?ft=nprml&f=250250872
142362361,Drake,250250872,Drake Two Ways: A Conversation About 'Take Care',The Record,2011-11-16 20:00:00,2013-07-31 18:19:00,2014-01-20 21:00:59,http://www.npr.org/sections/therecord/2011/11/15/142362361/drake-two-ways-a-conversation-about-take-care?ft=nprml&f=250250872
171308797,Justin Bieber,125915323,Why Al Walser Got A Grammy Nomination And Justin Bieber Didn't,The Record,2013-02-07 08:29:00,2013-02-08 21:49:00,2013-02-08 21:49:07,http://www.npr.org/sections/therecord/2013/02/07/171308797/why-al-walser-got-a-grammy-nomination-and-justin-bieber-didnt?ft=nprml&f=125915323
155908547,Justin Bieber,125915323,Adulthood Can Wait: Why Justin Bieber's 'Believe' Works,The Record,2012-06-28 16:40:00,2012-09-18 23:38:00,2014-02-07 19:15:07,http://www.npr.org/sections/therecord/2012/06/28/155908547/adulthood-can-wait-why-justin-beibers-believe-works?ft=nprml&f=125915323
154299904,Justin Bieber,125915323,There's No Such Thing As A Sold Out Concert (Even For Justin Bieber),The Record,2012-06-04 21:30:00,2012-09-18 23:44:00,2012-09-18 23:44:14,http://www.npr.org/sections/therecord/2012/06/04/154299904/theres-no-such-thing-as-a-sold-out-concert-even-for-justin-bieber?ft=nprml&f=125915323
133686041,Justin Bieber,125915323,Justin Bieber's Big Weekend: Keep Your Eyes On The Haircut,The Record,2011-02-11 20:00:00,2011-02-12 23:26:00,2011-02-12 23:26:10,http://www.npr.org/sections/therecord/2011/02/12/133686041/justin-biebers-big-weekend-keep-your-eyes-on-the-haircut?ft=nprml&f=125915323
132235906,Justin Bieber,125915323,The Best Ideas Of 2010: Musicians Who Made Social Networking Work,The Record,2010-12-21 22:45:00,2010-12-21 23:08:00,2010-12-21 23:08:49,http://www.npr.org/sections/therecord/2010/12/21/132235906/the-best-ideas-of-2010-musicians-who-made-social-networking-work?ft=nprml&f=125915323
131510832,Justin Bieber,125915323,"In Other News: Beats, Baez, AMA",The Record,2010-11-22 16:30:00,2010-11-22 21:24:00,2010-11-22 21:24:45,http://www.npr.org/sections/therecord/2010/11/22/131510832/in-other-news-beats-baez-ama?ft=nprml&f=125915323
129283985,Justin Bieber,125915323,How It Works: The Art Of Time-Stretching Bieber,The Record,2010-08-18 22:05:00,2010-08-19 12:05:00,2010-08-19 12:05:42,http://www.npr.org/sections/therecord/2010/08/18/129283985/the-art-of-a-time-stretch?ft=nprml&f=125915323
129254788,Justin Bieber,125915323,"The Pop Artistry Of Justin Bieber, Celestial Choirboy",All Songs Considered,2010-08-17 17:08:00,2010-08-18 22:07:00,2010-08-18 22:07:41,http://www.npr.org/sections/allsongs/2010/08/17/129254788/the-pop-artistry-of-justin-bieber-celestial-choirboy?ft=nprml&f=125915323
128619305,Justin Bieber,125915323,"Blog On Blog: A Weekend Of Festivals, Justin Bieber Crowned King Of Internet",The Record,2010-07-19 14:42:00,2010-07-19 16:36:00,2010-07-20 16:59:17,http://www.npr.org/sections/therecord/2010/07/19/128619305/blog-on-blog-a-weekend-of-festivals-justin-bieber-crowned-king-of-internet?ft=nprml&f=125915323
125914718,Justin Bieber,125915323,"Justin Bieber: A Pop Phenomenon, Considered",Music Articles,2010-04-14 04:00:00,2010-04-14 15:37:00,2010-06-14 16:53:10,http://www.npr.org/templates/story/story.php?storyId=125914718&ft=nprml&f=125915323
93135846,Ludacris,15587127,Obama Campaign Denounces Ludacris Song,Music Articles,2008-07-31 17:52:00,2012-12-12 16:49:00,2012-12-12 16:49:01,http://www.npr.org/templates/story/story.php?storyId=93135846&ft=nprml&f=15587127
7363714,Ludacris,15587127,"Dixie Chicks, Blige, Ludacris Take Home Grammys",Music Articles,2007-02-12 16:34:00,2012-12-12 16:06:00,2012-12-12 16:06:20,http://www.npr.org/templates/story/story.php?storyId=7363714&ft=nprml&f=15587127
144149377,Lil Wayne,17682423,Intern Uprising: Music We Missed In 2011,Best Music Of 2011,2011-12-22 21:11:00,2011-12-29 00:32:00,2011-12-29 00:32:42,http://www.npr.org/2011/12/28/144149377/intern-uprising-music-we-missed-in-2011?ft=nprml&f=17682423
140056801,Lil Wayne,17682423,Lil Wayne's Aggressive Softcore,The Record,2011-08-30 18:00:00,2013-02-26 22:22:00,2013-02-26 22:22:52,http://www.npr.org/sections/therecord/2011/08/30/140056801/lil-waynes-aggressive-softcore?ft=nprml&f=17682423
132205995,Lil Wayne,17682423,The Best Ideas Of 2010: The End Of Appointment Listening,The Record,2010-12-20 22:30:00,2010-12-20 23:26:00,2010-12-20 23:25:59,http://www.npr.org/sections/therecord/2010/12/20/132205995/good-ideas-of-2010-the-end-of-appointment-listening?ft=nprml&f=17682423
123505909,Lil Wayne,17682423,Lil Wayne's Jail Time: All Part Of The Plan,Music Articles,2010-02-09 17:24:00,2010-02-10 00:02:00,2011-03-04 16:07:51,http://www.npr.org/templates/story/story.php?storyId=123505909&ft=nprml&f=17682423
122319397,Lil Wayne,17682423,The Decade In Rap Mixtapes,The Decade In Music: '00s,2010-01-14 17:34:00,2012-07-01 00:29:00,2012-07-01 00:29:37,http://www.npr.org/2010/01/14/122319397/the-decade-in-rap-mixtapes?ft=nprml&f=17682423
100142359,Lil Wayne,17682423,Sad Rap: Hip-Hop Laments For Valentine's Day,Songs Of Love And Loathing,2009-02-12 17:15:00,2010-02-10 21:29:00,2010-02-10 21:29:17,http://www.npr.org/templates/story/story.php?storyId=100142359&ft=nprml&f=17682423
100405760,Lil Wayne,17682423,"Plant, Krauss Win Big At Grammy Awards",Music Articles,2009-02-09 11:00:00,2012-12-12 17:03:00,2012-12-12 17:03:29,http://www.npr.org/templates/story/story.php?storyId=100405760&ft=nprml&f=17682423
100070961,Lil Wayne,17682423,Grammy Preview: Album Of The Year,Music Articles,2009-02-06 17:38:00,2012-12-12 17:02:00,2012-12-12 17:02:55,http://www.npr.org/templates/story/story.php?storyId=100070961&ft=nprml&f=17682423
92329034,Lil Wayne,17682423,'Tha Carter III' Takes Lil Wayne Platinum,Music Articles,2008-07-08 16:17:00,2012-12-12 16:46:00,2012-12-12 16:46:51,http://www.npr.org/templates/story/story.php?storyId=92329034&ft=nprml&f=17682423
120121331,La Roux,120126509,"La Roux: Full-Throated Ardor, Calibrated To Please",Music Reviews,2009-11-05 16:08:00,2012-12-12 17:20:00,2012-12-12 17:20:09,http://www.npr.org/templates/story/story.php?storyId=120121331&ft=nprml&f=120126509
191618822,Glee Cast,120533305,'Glee' Guy Matthew Morrison On His First Love: Broadway,Music,2013-06-16 19:58:00,2013-06-16 22:22:00,2013-06-16 22:22:23,http://www.npr.org/2013/06/16/191618822/glee-guy-matthew-morrison-on-his-first-love-broadway?ft=nprml&f=120533305
131414195,Glee Cast,120533305,Hits That Aren't: 'Glee' Songs Zoom Up And Down The Charts,The Record,2010-11-19 18:30:00,2010-11-19 19:41:00,2010-11-20 14:38:58,http://www.npr.org/sections/therecord/2010/11/18/131414195/hits-that-aren-t-glee-songs-zoom-up-and-down-the-charts?ft=nprml&f=120533305
130397054,Glee Cast,120533305,'Glee' Beats The Beatles: Three Reasons This Isn't The Worst Thing Ever,The Record,2010-10-07 17:45:00,2010-10-07 18:50:00,2010-11-19 18:44:28,http://www.npr.org/sections/therecord/2010/10/07/130397054/three-ways-in-which-you-can-view-glee-s-billboard-record-as-a-real-accomplishment?ft=nprml&f=120533305
120533101,Glee Cast,120533305,OMG! The Cast Of 'Glee'!,World Cafe,2009-11-18 15:27:00,2012-12-12 17:20:00,2012-12-12 17:20:42,http://www.npr.org/templates/story/story.php?storyId=120533101&ft=nprml&f=120533305
148914151,Timbaland,15623012,"With Grit And Polish, Hip-Hop Comes Of Age At SXSW",The Record,2012-03-19 15:45:00,2012-11-08 21:36:00,2012-11-08 21:36:32,http://www.npr.org/sections/therecord/2012/03/19/148914151/with-grit-and-polish-hip-hop-comes-of-age-at-sxsw?ft=nprml&f=15623012
6076810,Timbaland,15623012,Debate: How Teens Hear 'Promiscuous',Music Articles,2006-09-14 20:00:00,2012-12-12 15:56:00,2012-12-12 15:56:50,http://www.npr.org/templates/story/story.php?storyId=6076810&ft=nprml&f=15623012
1964725,Timbaland,15623012,Intersections: Hip-Hop Producer Timbaland,Music Articles,2004-06-21 04:00:00,2012-12-12 15:29:00,2012-12-12 15:29:44,http://www.npr.org/templates/story/story.php?storyId=1964725&ft=nprml&f=15623012
