track_id,artist,artist_id,track,track_id,peak,span,span_peak,span10,span40,week_entered,week_peaked
16144,Glee Cast,8043.0,Baby,16144,47,1,1,0,0,2011-03-06 00:00:00,2011-03-06 00:00:00
16258,Glee Cast,8043.0,I Look To You,16258,74,1,1,0,0,2010-10-24 00:00:00,2010-10-24 00:00:00
1940,Ariana Grande,8287.0,Break Free,1940,4,15,1,8,15,2014-07-20 00:00:00,2014-08-31 00:00:00
27663,Mumford & Sons,8135.0,Hopeless Wanderer,27663,59,1,1,0,0,2013-08-25 00:00:00,2013-08-25 00:00:00
6460,Bruno Mars,8130.0,Locked Out Of Heaven,6460,1,30,6,20,30,2012-10-21 00:00:00,2012-12-23 00:00:00
9427,Daughtry,7813.0,Crawling Back To You,9427,41,10,1,0,0,2011-10-23 00:00:00,2011-10-23 00:00:00
28171,Nelly,6700.0,Hey Porsche,28171,42,4,1,0,0,2013-03-10 00:00:00,2013-03-10 00:00:00
27998,Natalie La Rose,8438.0,Somebody,27998,15,8,1,0,5,2015-02-08 00:00:00,2015-03-22 00:00:00
20011,Javier Colon,8167.0,Time After Time,20011,65,1,1,0,0,2011-05-15 00:00:00,2011-05-15 00:00:00
39582,Wiz Khalifa,8126.0,Black And Yellow,39582,1,25,1,9,21,2010-10-03 00:00:00,2011-02-20 00:00:00
8871,Craig Campbell,8159.0,Keep Them Kisses Comin',8871,72,10,1,0,0,2014-05-18 00:00:00,2014-06-29 00:00:00
22657,Kanye West,6675.0,Only One,22657,35,8,1,0,1,2015-01-18 00:00:00,2015-01-18 00:00:00
38114,Tyga,7969.0,Dope,38114,68,10,1,0,0,2013-02-10 00:00:00,2013-02-10 00:00:00
20242,Jennifer Lopez,7075.0,On The Floor,20242,3,19,1,15,19,2011-03-13 00:00:00,2011-05-22 00:00:00
1774,Annie Lennox,3878.0,I Put A Spell On You,1774,97,1,1,0,0,2015-03-01 00:00:00,2015-03-01 00:00:00
30714,Pitbull,4915.0,Shake Senora,30714,69,2,1,0,0,2011-07-10 00:00:00,2011-07-10 00:00:00
21477,John Legend,6801.0,You & I (Nobody In The World),21477,66,2,1,0,0,2014-07-27 00:00:00,2014-07-27 00:00:00
32357,Rico Love,8361.0,They Don't Know,32357,73,7,1,0,0,2014-02-09 00:00:00,2014-03-16 00:00:00
24768,Little Big Town,7760.0,Little White Church,24768,59,20,1,0,0,2010-06-20 00:00:00,2010-09-12 00:00:00
16232,Glee Cast,8043.0,Hello Goodbye,16232,49,1,1,0,0,2010-05-02 00:00:00,2010-05-02 00:00:00
30726,Pitbull,4915.0,Time Of Our Lives,30726,9,14,2,3,11,2014-12-14 00:00:00,2015-03-22 00:00:00
7054,Carly Rae Jepsen,8222.0,Beautiful,7054,87,1,1,0,0,2012-10-07 00:00:00,2012-10-07 00:00:00
10675,Disturbed,7676.0,Another Way To Die,10675,81,1,1,0,0,2010-07-04 00:00:00,2010-07-04 00:00:00
19734,Jamie Foxx,7220.0,Winner,19734,28,11,1,0,6,2010-04-25 00:00:00,2010-04-25 00:00:00
12765,Empire Cast,8439.0,Keep Your Money,12765,99,1,1,0,0,2015-03-01 00:00:00,2015-03-01 00:00:00
20051,Jay-Z,6705.0,Crown,20051,100,1,1,0,0,2013-07-28 00:00:00,2013-07-28 00:00:00
13943,Florence + The Machine,8121.0,Shake It Out,13943,72,20,1,0,0,2011-11-13 00:00:00,2012-04-01 00:00:00
12894,Enrique Iglesias,6820.0,Loco,12894,80,4,1,0,0,2013-09-15 00:00:00,2013-10-20 00:00:00
16168,Glee Cast,8043.0,I Kissed A Girl,16168,66,1,1,0,0,2011-12-18 00:00:00,2011-12-18 00:00:00
538,Adam Lambert,8042.0,Whataya Want From Me,538,10,30,1,1,21,2010-01-03 00:00:00,2010-05-02 00:00:00
537,Adam Lambert,8042.0,Better Than I Know Myself,537,76,1,1,0,0,2012-01-08 00:00:00,2012-01-08 00:00:00
11350,Drake,8036.0,9 AM In Dallas,11350,57,1,1,0,0,2010-07-04 00:00:00,2010-07-04 00:00:00
22960,Keith Urban,7167.0,I'm In,22960,60,15,1,0,0,2010-06-20 00:00:00,2010-09-05 00:00:00
24824,Little Mix,8288.0,Wings,24824,79,9,1,0,0,2013-04-21 00:00:00,2013-05-26 00:00:00
18684,Iggy Azalea,8372.0,Beg For It,18684,27,16,1,0,7,2014-11-09 00:00:00,2015-01-11 00:00:00
39801,Young Jeezy,7744.0,R.I.P.,39801,58,14,1,0,0,2013-02-24 00:00:00,2013-04-14 00:00:00
38914,Waka Flocka Flame,8083.0,O Let's Do It,38914,62,11,1,0,0,2010-02-28 00:00:00,2010-04-04 00:00:00
39133,WE the Kings,7978.0,We'll Be A Dream,39133,76,6,1,0,0,2010-07-18 00:00:00,2010-08-01 00:00:00
32125,Rich Gang,8293.0,Tapout,32125,44,20,1,0,0,2013-05-26 00:00:00,2013-08-11 00:00:00
16155,Glee Cast,8043.0,Fat Bottomed Girls,16155,56,1,1,0,0,2011-02-27 00:00:00,2011-02-27 00:00:00
2453,Austin Mahone,8301.0,What About Love,2453,66,9,1,0,0,2013-06-30 00:00:00,2013-08-04 00:00:00
10126,Dev,8115.0,Naked,10126,99,1,1,0,0,2012-04-15 00:00:00,2012-04-15 00:00:00
6053,Brantley Gilbert,8187.0,17 Again,6053,90,1,1,0,0,2014-05-25 00:00:00,2014-05-25 00:00:00
27229,Mindless Behavior,8190.0,Mrs. Right,27229,72,10,1,0,0,2011-08-28 00:00:00,2011-11-06 00:00:00
24936,Lloyd,3483.0,Lay It Down,24936,64,19,2,0,0,2010-11-07 00:00:00,2010-12-26 00:00:00
32956,Roscoe Dash,8067.0,All The Way Turnt Up,32956,46,12,1,0,0,2010-02-14 00:00:00,2010-03-21 00:00:00
8477,Coldplay,7068.0,Midnight,8477,29,3,1,0,1,2014-05-04 00:00:00,2014-06-01 00:00:00
15292,Gary Allan,7208.0,Every Storm (Runs Out Of Rain),15292,26,20,1,0,4,2012-10-21 00:00:00,2013-02-10 00:00:00
28854,One Direction,8241.0,One Way Or Another (Teenage Kicks),28854,13,8,1,0,1,2013-03-03 00:00:00,2013-03-10 00:00:00
28846,Omarion,7158.0,Post To Be,28846,41,10,1,0,0,2015-01-25 00:00:00,2015-03-22 00:00:00
7911,Chris Brown,7750.0,Next To You,7911,26,3,1,0,1,2011-04-10 00:00:00,2011-04-10 00:00:00
25585,Mac Miller,8177.0,Party On Fifth Ave.,25585,64,6,1,0,0,2011-11-20 00:00:00,2011-11-20 00:00:00
9596,David Guetta,7965.0,Turn Me On,9596,4,27,1,10,21,2011-09-18 00:00:00,2012-02-05 00:00:00
11588,Dustin Lynch,8231.0,Cowboys And Angels,11588,40,22,1,0,1,2012-06-03 00:00:00,2012-10-07 00:00:00
16185,Glee Cast,8043.0,Back To Black,16185,82,1,1,0,0,2011-06-05 00:00:00,2011-06-05 00:00:00
11983,Eddie Vedder,8066.0,My City Of Ruins (Live From The Kennedy Center Honors),11983,92,1,1,0,0,2010-02-14 00:00:00,2010-02-14 00:00:00
36734,Tessanne Chin,8348.0,I Have Nothing,36734,51,1,1,0,0,2014-01-05 00:00:00,2014-01-05 00:00:00
16265,Glee Cast,8043.0,Safety Dance,16265,81,1,1,0,0,2010-06-06 00:00:00,2010-06-06 00:00:00
27032,Migos,8319.0,Fight Night,27032,69,14,1,0,0,2014-07-27 00:00:00,2014-09-07 00:00:00
25713,Major Lazer,8303.0,Bubble Butt,25713,56,9,1,0,0,2013-06-30 00:00:00,2013-08-25 00:00:00
86,2 Chainz,8202.0,Yuck!,86,80,1,1,0,0,2012-09-02 00:00:00,2012-09-02 00:00:00
15274,Garrett Hedlund,8124.0,Give In To Me,15274,79,2,1,0,0,2011-01-30 00:00:00,2011-01-30 00:00:00
39778,Yo Gotti,8070.0,Act Right,39778,100,1,1,0,0,2013-09-22 00:00:00,2013-09-22 00:00:00
11351,Drake,8036.0,Fireworks,11351,71,1,1,0,0,2010-07-04 00:00:00,2010-07-04 00:00:00
6461,Bruno Mars,8130.0,Runaway Baby,6461,50,1,1,0,0,2012-03-04 00:00:00,2012-03-04 00:00:00
35013,Soundgarden,8146.0,Black Rain,35013,96,1,1,0,0,2010-09-05 00:00:00,2010-09-05 00:00:00
7152,Carrie Underwood,7738.0,Blown Away,7152,20,21,1,0,15,2012-05-20 00:00:00,2012-10-28 00:00:00
39805,Young Jeezy,7744.0,Lose My Mind,39805,35,15,1,0,1,2010-05-23 00:00:00,2010-05-23 00:00:00
1215,Amanda Brown,8265.0,Stars,1215,97,1,1,0,0,2012-12-09 00:00:00,2012-12-09 00:00:00
23371,Kings Of Leon,8002.0,Radioactive,23371,37,5,1,0,1,2010-10-03 00:00:00,2010-10-03 00:00:00
39873,Zac Brown Band,8001.0,No Hurry,39873,50,16,1,0,0,2012-03-25 00:00:00,2012-06-10 00:00:00
34658,Skrillex,8253.0,Scary Monsters And Nice Sprites,34658,69,14,1,0,0,2012-01-08 00:00:00,2012-01-08 00:00:00
16186,Glee Cast,8043.0,Kiss,16186,83,1,1,0,0,2011-03-27 00:00:00,2011-03-27 00:00:00
25389,Ludacris,7052.0,Sex Room,25389,69,11,1,0,0,2010-06-13 00:00:00,2010-07-04 00:00:00
26970,Michel Telo,8256.0,Ai Se Eu Te Pego,26970,81,12,1,0,0,2012-04-15 00:00:00,2012-05-13 00:00:00
199,50 Cent,7692.0,My Life,199,27,3,1,0,1,2012-12-16 00:00:00,2012-12-16 00:00:00
28429,Nicki Minaj,8134.0,Your Love,28429,14,20,2,0,15,2010-06-20 00:00:00,2010-08-08 00:00:00
10730,DJ Khaled,7819.0,All I Do Is Win,10730,24,24,1,0,12,2010-03-07 00:00:00,2010-07-25 00:00:00
24518,Lil Wayne,7575.0,President Carter,24518,94,1,1,0,0,2011-09-18 00:00:00,2011-09-18 00:00:00
36048,T.I.,5921.0,Ball,36048,50,20,1,0,0,2012-11-04 00:00:00,2012-11-04 00:00:00
3246,Bella Thorne,8188.0,TTYLXOX,3246,97,2,1,0,0,2012-04-01 00:00:00,2012-04-08 00:00:00
22482,Justin Bieber,8047.0,Beauty And A Beat,22482,70,3,1,0,0,2012-07-08 00:00:00,2012-11-11 00:00:00
16235,Glee Cast,8043.0,What I Did For Love,16235,51,1,1,0,0,2010-10-10 00:00:00,2010-10-10 00:00:00
16117,Glee Cast,8043.0,Summer Nights,16117,88,1,1,0,0,2012-02-05 00:00:00,2012-02-05 00:00:00
32280,Rick Ross,7809.0,Aston Martin Music,32280,30,18,1,0,8,2010-08-08 00:00:00,2011-01-02 00:00:00
34443,Shiny Toy Guns,8068.0,Major Tom,34443,97,1,1,0,0,2010-02-21 00:00:00,2010-02-21 00:00:00
12900,Enrique Iglesias,6820.0,Cuando Me Enamoro,12900,89,5,1,0,0,2010-07-18 00:00:00,2010-08-01 00:00:00
5048,Blake Shelton,7303.0,Lonely Tonight,5048,47,15,1,0,0,2014-12-21 00:00:00,2015-03-08 00:00:00
11325,Drake,8036.0,Wu-Tang Forever,11325,52,3,1,0,0,2013-09-29 00:00:00,2013-10-06 00:00:00
20230,Jennifer Hudson,7869.0,Think Like A Man,20230,90,2,1,0,0,2012-04-29 00:00:00,2012-04-29 00:00:00
27069,Mike Posner,8095.0,Bow Chicka Wow Wow,27069,30,16,1,0,4,2011-03-13 00:00:00,2011-05-15 00:00:00
26100,Maroon 5,2761.0,Animals,26100,7,8,1,2,3,2014-09-07 00:00:00,2014-10-26 00:00:00
23047,Kendrick Lamar,8226.0,"Bitch, Don't Kill My Vibe",23047,32,13,1,0,1,2013-01-27 00:00:00,2013-06-02 00:00:00
37903,Train,7162.0,"Save Me, San Francisco",37903,75,11,1,0,0,2011-07-10 00:00:00,2011-09-11 00:00:00
37678,Tony Lucca,8229.0,99 Problems,37678,58,1,1,0,0,2012-05-27 00:00:00,2012-05-27 00:00:00
22908,Ke$ha,8062.0,Sleazy,22908,51,1,1,0,0,2010-11-21 00:00:00,2010-11-21 00:00:00
37115,Toby Keith,3637.0,Made In America,37115,40,20,1,0,1,2011-06-26 00:00:00,2011-09-25 00:00:00
21478,John Legend,6801.0,Tonight (Best You Ever Had),21478,79,7,1,0,0,2012-05-06 00:00:00,2012-05-13 00:00:00
25308,LoveRance,8228.0,Up!,25308,46,40,2,0,0,2012-03-18 00:00:00,2012-06-03 00:00:00
9351,Darius Rucker,7977.0,Radio,9351,65,15,2,0,0,2013-11-03 00:00:00,2013-12-29 00:00:00
36930,Tiesto,8360.0,Red Lights,36930,56,13,1,0,0,2014-03-30 00:00:00,2014-06-01 00:00:00
25754,Mana,7834.0,El Verdadero Amor Perdona,25754,100,1,1,0,0,2011-12-11 00:00:00,2011-12-11 00:00:00
16274,Glee Cast,8043.0,U Can't Touch This,16274,92,1,1,0,0,2010-05-23 00:00:00,2010-05-23 00:00:00
9309,Danielle Bradbery,8292.0,Maybe It Was Memphis,9309,92,2,1,0,0,2013-05-26 00:00:00,2013-05-26 00:00:00
23069,Kenny Chesney,6686.0,Feel Like A Rock Star,23069,40,7,1,0,1,2012-04-22 00:00:00,2012-04-22 00:00:00
19983,Jason DeRulo,8052.0,Trumpets,19983,23,19,1,0,3,2014-06-15 00:00:00,2014-10-19 00:00:00
11358,Drake,8036.0,Legend,11358,52,5,1,0,0,2015-03-01 00:00:00,2015-03-08 00:00:00
18721,Imagine Dragons,8221.0,Radioactive,18721,3,65,4,16,46,2012-08-19 00:00:00,2013-07-07 00:00:00
21501,John Mayer,7655.0,Paper Doll,21501,77,1,1,0,0,2013-07-07 00:00:00,2013-07-07 00:00:00
20240,Jennifer Lopez,7075.0,Live It Up,20240,60,6,1,0,0,2013-05-26 00:00:00,2013-06-09 00:00:00
11333,Drake,8036.0,Worst Behavior,11333,89,11,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
28422,Nicki Minaj,8134.0,Stupid Hoe,28422,59,5,1,0,0,2012-01-08 00:00:00,2012-02-12 00:00:00
24516,Lil Wayne,7575.0,How To Hate,24516,84,1,1,0,0,2011-09-18 00:00:00,2011-09-18 00:00:00
5985,Brad Paisley,7261.0,Perfect Storm,5985,85,1,1,0,0,2014-10-26 00:00:00,2014-10-26 00:00:00
12962,Eric Church,7830.0,Creepin',12962,56,20,1,0,0,2012-09-09 00:00:00,2012-12-30 00:00:00
26644,Meghan Trainor,8397.0,Title,26644,100,1,1,0,0,2015-01-11 00:00:00,2015-01-11 00:00:00
6177,Brett Eldredge,8297.0,Don't Ya,6177,30,20,1,0,7,2013-06-09 00:00:00,2013-08-25 00:00:00
30702,Pitbull,4915.0,Timber,30702,1,28,3,17,26,2013-10-27 00:00:00,2014-01-19 00:00:00
6930,Candice Glover,8294.0,I Am Beautiful,6930,93,1,1,0,0,2013-06-02 00:00:00,2013-06-02 00:00:00
16219,Glee Cast,8043.0,Gives You Hell,16219,32,2,1,0,1,2010-05-02 00:00:00,2010-05-02 00:00:00
5987,Brad Paisley,7261.0,Southern Comfort Zone,5987,54,20,1,0,0,2012-10-21 00:00:00,2013-02-17 00:00:00
566,Adele,8003.0,Set Fire To The Rain,566,12,20,1,0,10,2011-03-13 00:00:00,2012-04-15 00:00:00
13657,Fergie,7847.0,L.A. Love (la la),13657,97,1,1,0,0,2014-10-26 00:00:00,2014-10-26 00:00:00
36022,T-Pain,7752.0,Bang Bang Pow Pow,36022,48,2,1,0,0,2011-12-25 00:00:00,2011-12-25 00:00:00
28440,Nico & Vinz,8380.0,In Your Arms,28440,72,12,1,0,0,2014-11-02 00:00:00,2014-11-23 00:00:00
32402,Rihanna,7472.0,Where Have You Been,32402,5,26,2,11,22,2011-12-11 00:00:00,2012-07-08 00:00:00
5038,Blake Shelton,7303.0,Hillbilly Bone,5038,40,20,1,0,1,2010-01-10 00:00:00,2010-03-28 00:00:00
16180,Glee Cast,8043.0,Don't Stop,16180,79,1,1,0,0,2011-05-22 00:00:00,2011-05-22 00:00:00
30173,Pentatonix,8344.0,Little Drummer Boy,30173,13,3,1,0,1,2013-12-22 00:00:00,2013-12-22 00:00:00
7980,Chris Young,8053.0,Who I Am With You,7980,48,19,1,0,0,2014-05-11 00:00:00,2014-07-06 00:00:00
16245,Glee Cast,8043.0,Don't Stop Believin' (Regionals Version),16245,59,1,1,0,0,2010-06-27 00:00:00,2010-06-27 00:00:00
39901,Zedd,8286.0,Clarity,39901,8,33,2,2,23,2013-04-07 00:00:00,2013-08-18 00:00:00
10005,Demi Lovato,7972.0,Let It Go,10005,38,20,1,0,1,2013-12-15 00:00:00,2014-01-19 00:00:00
36259,Taylor Swift,7850.0,Never Grow Up,36259,84,1,1,0,0,2010-11-14 00:00:00,2010-11-14 00:00:00
7933,Chris Cagle,7071.0,Let There Be Cowgirls,7933,96,3,2,0,0,2013-02-10 00:00:00,2013-02-17 00:00:00
27110,Miley Cyrus,7904.0,Someone Else,27110,93,1,1,0,0,2013-10-27 00:00:00,2013-10-27 00:00:00
37953,Trey Songz,7745.0,Heart Attack,37953,35,26,1,0,3,2012-04-15 00:00:00,2012-09-16 00:00:00
15821,George Strait,5878.0,Give It All We Got Tonight,15821,43,20,1,0,0,2012-12-09 00:00:00,2013-06-02 00:00:00
25419,Luke Bryan,7913.0,Play It Again,25419,14,20,1,0,15,2014-03-30 00:00:00,2014-04-27 00:00:00
32904,Ronnie Dunn,8119.0,Cost Of Livin',32904,86,8,1,0,0,2011-09-11 00:00:00,2011-11-27 00:00:00
20543,Jill Scott,7030.0,So In Love,20543,97,1,1,0,0,2011-07-10 00:00:00,2011-07-10 00:00:00
28431,Nicki Minaj,8134.0,Roman's Revenge,28431,56,5,1,0,0,2010-11-21 00:00:00,2010-11-21 00:00:00
25425,Luke Bryan,7913.0,Kiss Tomorrow Goodbye,25425,29,20,1,0,5,2012-09-09 00:00:00,2012-11-18 00:00:00
32857,Romeo Santos,8165.0,Odio,32857,45,11,1,0,0,2014-02-16 00:00:00,2014-02-16 00:00:00
6462,Bruno Mars,8130.0,Grenade,6462,1,30,4,17,25,2010-10-17 00:00:00,2011-01-09 00:00:00
20040,Jay Sean,8069.0,Hit The Lights,20040,18,2,1,0,1,2011-02-27 00:00:00,2011-02-27 00:00:00
39789,Yolanda Be Cool,8156.0,We No Speak Americano,39789,29,20,1,0,6,2010-10-03 00:00:00,2010-11-07 00:00:00
5025,Blake Shelton,7303.0,My Eyes,5025,39,16,1,0,1,2014-05-18 00:00:00,2014-07-06 00:00:00
26464,Matt McAndrew,8423.0,Take Me To Church,26464,92,1,1,0,0,2014-12-07 00:00:00,2014-12-07 00:00:00
23661,Lady Antebellum,7945.0,Ready To Love Again,23661,72,1,1,0,0,2010-01-31 00:00:00,2010-01-31 00:00:00
22627,Kanye West,6675.0,Gone,22627,18,1,1,0,1,2013-10-20 00:00:00,2013-10-20 00:00:00
23050,Kendrick Lamar,8226.0,m.A.A.d city,23050,75,3,1,0,0,2012-11-11 00:00:00,2014-02-16 00:00:00
2470,Avenged Sevenfold,7762.0,Hail To The King,2470,83,3,2,0,0,2013-08-04 00:00:00,2013-08-04 00:00:00
23109,Kenny Chesney,6686.0,Wild Child,23109,97,1,1,0,0,,
7528,Charli XCX,8389.0,Boom Clap,7528,8,19,1,4,18,2014-06-22 00:00:00,2014-10-05 00:00:00
13427,Fall Out Boy,7739.0,My Songs Know What You Did In The Dark (Light Em Up),13427,13,26,2,0,21,2013-02-24 00:00:00,2013-06-30 00:00:00
26107,Maroon 5,2761.0,Moves Like Jagger,26107,1,28,4,21,25,2011-07-10 00:00:00,2011-09-11 00:00:00
11330,Drake,8036.0,Own It,11330,78,1,1,0,0,2013-10-13 00:00:00,2013-10-13 00:00:00
34516,Sia,8385.0,Elastic Heart,34516,17,10,1,0,6,2015-01-25 00:00:00,2015-01-25 00:00:00
22998,Kelly Clarkson,7665.0,People Like Us,22998,65,10,1,0,0,2013-06-02 00:00:00,2013-07-14 00:00:00
26193,Martina McBride,4217.0,Wrong Baby Wrong,26193,74,15,1,0,0,2010-04-11 00:00:00,2010-07-04 00:00:00
16190,Glee Cast,8043.0,All By Myself,16190,87,1,1,0,0,2011-05-08 00:00:00,2011-05-08 00:00:00
28662,O.T. Genasis,8422.0,CoCo,28662,20,17,1,0,13,2014-12-07 00:00:00,2015-02-15 00:00:00
8872,Craig Campbell,8159.0,Outta My Head,8872,90,5,1,0,0,2013-09-29 00:00:00,2013-10-06 00:00:00
34841,Snootie Wild,8416.0,Made Me,34841,93,3,1,0,0,2014-11-09 00:00:00,2014-11-23 00:00:00
6465,Bruno Mars,8130.0,Marry You,6465,85,9,1,0,0,2010-12-12 00:00:00,2011-01-16 00:00:00
23257,Kiesza,8399.0,Hideaway,23257,51,13,1,0,0,2014-08-03 00:00:00,2014-09-21 00:00:00
39803,Young Jeezy,7744.0,I Do,39803,61,15,1,0,0,2012-01-08 00:00:00,2012-01-08 00:00:00
36839,Thompson Square,8148.0,Glass,36839,84,11,1,0,0,2012-06-24 00:00:00,2012-07-29 00:00:00
36947,Tim McGraw,4257.0,Highway Don't Care,36947,22,20,2,0,11,2013-02-24 00:00:00,2013-06-09 00:00:00
7228,Cashmere Cat,8443.0,Adore,7228,93,1,1,0,0,2015-03-22 00:00:00,2015-03-22 00:00:00
28437,Nicki Minaj,8134.0,Truffle Butter,28437,14,8,3,0,7,2015-02-08 00:00:00,2015-03-15 00:00:00
3247,Bella Thorne,8188.0,Watch Me,3247,86,3,1,0,0,2011-07-10 00:00:00,2011-07-24 00:00:00
16210,Glee Cast,8043.0,Dream On,16210,26,2,1,0,1,2010-06-06 00:00:00,2010-06-06 00:00:00
39900,Zedd,8286.0,Stay The Night,39900,18,22,1,0,14,2013-09-29 00:00:00,2014-01-26 00:00:00
19140,Iyaz,8054.0,Pretty Girls,19140,43,14,1,0,0,2011-07-17 00:00:00,2011-10-02 00:00:00
20244,Jennifer Lopez,7075.0,Papi,20244,99,1,1,0,0,2011-05-08 00:00:00,2011-05-08 00:00:00
10408,Dierks Bentley,2432.0,Am I The Only One,10408,39,20,1,0,1,2011-05-22 00:00:00,2011-08-14 00:00:00
13923,Flo Rida,7924.0,Who Dat Girl,13923,29,15,1,0,5,2010-12-19 00:00:00,2011-01-30 00:00:00
19149,J. Cole,8114.0,She Knows,19149,90,5,1,0,0,2014-01-26 00:00:00,2014-02-09 00:00:00
36045,T.I.,5921.0,No Mediocre,36045,33,17,1,0,5,2014-07-06 00:00:00,2014-09-21 00:00:00
16222,Glee Cast,8043.0,Faithfully,16222,37,1,1,0,1,2010-06-27 00:00:00,2010-06-27 00:00:00
28419,Nicki Minaj,8134.0,Va Va Voom,28419,79,1,1,0,0,2012-04-22 00:00:00,2012-04-22 00:00:00
19561,James Blunt,7763.0,Stay The Night,19561,94,1,1,0,0,2011-02-06 00:00:00,2011-02-06 00:00:00
196,5 Seconds Of Summer,8375.0,Kiss Me Kiss Me,196,28,1,1,0,1,2014-07-06 00:00:00,2014-07-06 00:00:00
38178,U2,6226.0,Ordinary Love,38178,84,2,1,0,0,2014-03-09 00:00:00,2014-03-23 00:00:00
16226,Glee Cast,8043.0,Stop! In The Name Of Love / Free Your Mind,16226,38,1,1,0,1,2010-11-28 00:00:00,2010-11-28 00:00:00
23677,Lady Gaga,7983.0,Marry The Night,23677,79,1,1,0,0,2011-06-12 00:00:00,2011-06-12 00:00:00
36103,Taio Cruz,8085.0,Hangover,36103,62,1,1,0,0,2011-10-23 00:00:00,2011-10-23 00:00:00
2493,Avril Lavigne,7656.0,Wish You Were Here,2493,65,7,1,0,0,2011-03-27 00:00:00,2012-01-15 00:00:00
38273,Usher,6258.0,Numb,38273,69,7,1,0,0,2012-10-07 00:00:00,2012-11-04 00:00:00
31116,PSY,8248.0,Hangover,31116,26,1,1,0,1,2014-06-29 00:00:00,2014-06-29 00:00:00
32388,Rihanna,7472.0,What Now,32388,25,8,1,0,2,2013-11-10 00:00:00,2013-12-08 00:00:00
20241,Jennifer Lopez,7075.0,Dance Again,20241,17,18,1,0,8,2012-04-22 00:00:00,2012-05-27 00:00:00
20243,Jennifer Lopez,7075.0,I'm Into You,20243,41,15,1,0,0,2011-05-22 00:00:00,2011-08-21 00:00:00
34025,Scotty McCreery,8174.0,I Love You This Big,34025,11,16,1,0,2,2011-06-12 00:00:00,2011-06-12 00:00:00
22633,Kanye West,6675.0,To The World,22633,70,2,1,0,0,2012-10-07 00:00:00,2012-10-07 00:00:00
16208,Glee Cast,8043.0,Jessie's Girl,16208,23,3,1,0,1,2010-05-30 00:00:00,2010-05-30 00:00:00
29193,Parmalee,8329.0,Carolina,29193,36,19,1,0,1,2013-10-06 00:00:00,2013-12-29 00:00:00
19968,Jason Aldean,7746.0,Don't You Wanna Stay,19968,34,20,2,0,8,2010-11-21 00:00:00,2011-03-20 00:00:00
26099,Maroon 5,2761.0,It Was Always You,26099,45,3,1,0,0,2014-08-17 00:00:00,2014-08-17 00:00:00
30706,Pitbull,4915.0,Feel This Moment,30706,8,24,3,7,19,2013-02-10 00:00:00,2013-04-07 00:00:00
8030,Christina Perri,8140.0,Human,8030,31,20,1,0,5,2014-02-23 00:00:00,2014-05-04 00:00:00
8586,Common,6778.0,Glory,8586,49,3,1,0,0,2015-02-01 00:00:00,2015-03-15 00:00:00
16764,Grace Potter,8264.0,Stars,16764,95,1,1,0,0,2012-12-09 00:00:00,2012-12-09 00:00:00
22756,Katy Perry,7961.0,Not Like The Movies,22756,53,1,1,0,0,2010-08-22 00:00:00,2010-08-22 00:00:00
32387,Rihanna,7472.0,Pour It Up,32387,19,20,2,0,12,2013-01-20 00:00:00,2013-03-24 00:00:00
37610,Tony Bennett,1500.0,Body And Soul,37610,87,1,1,0,0,2011-10-02 00:00:00,2011-10-02 00:00:00
17240,Gym Class Heroes,7868.0,The Fighter,17240,25,15,2,0,6,2012-06-03 00:00:00,2012-07-15 00:00:00
39875,Zac Brown Band,8001.0,Knee Deep,39875,18,20,1,0,14,2011-05-29 00:00:00,2011-08-07 00:00:00
6832,Cage The Elephant,8098.0,Shake Me Down,6832,78,4,1,0,0,2011-01-30 00:00:00,2011-01-30 00:00:00
28529,No Doubt,4606.0,Settle Down,28529,34,8,1,0,1,2012-08-05 00:00:00,2012-08-05 00:00:00
16202,Glee Cast,8043.0,Total Eclipse Of The Heart,16202,16,2,1,0,1,2010-05-23 00:00:00,2010-05-23 00:00:00
20484,Jessie J,8125.0,Price Tag,20484,23,19,1,0,10,2011-02-20 00:00:00,2011-05-08 00:00:00
13959,Florida Georgia Line,8214.0,Round Here,13959,28,20,1,0,10,2013-06-30 00:00:00,2013-09-22 00:00:00
26465,Matt McAndrew,8423.0,The Blower's Daughter,26465,40,1,1,0,1,2014-12-21 00:00:00,2014-12-21 00:00:00
32703,Rodney Atkins,2993.0,Take A Back Road,32703,23,23,1,0,10,2011-06-19 00:00:00,2011-10-23 00:00:00
30174,Pentatonix,8344.0,"Mary, Did You Know?",30174,26,6,1,0,2,2014-12-07 00:00:00,2014-12-07 00:00:00
38087,Twista,6217.0,Make A Movie,38087,71,14,1,0,0,2010-11-28 00:00:00,2011-01-02 00:00:00
38921,Wale,8057.0,LoveHate Thing,38921,89,8,1,0,0,2013-07-21 00:00:00,2013-07-21 00:00:00
38909,Waka Flocka Flame,8083.0,I Don't Really Care,38909,64,1,1,0,0,2012-04-15 00:00:00,2012-04-15 00:00:00
12712,Eminem,6716.0,Guts Over Fear,12712,22,2,1,0,1,2014-09-14 00:00:00,2014-09-14 00:00:00
36953,Tim McGraw,4257.0,Still,36953,91,1,1,0,0,2010-05-09 00:00:00,2010-05-09 00:00:00
10140,Dia Frampton,8166.0,Losing My Religion,10140,54,2,1,0,0,2011-07-10 00:00:00,2011-07-10 00:00:00
36931,Tiesto,8360.0,Wasted,36931,49,12,1,0,0,2014-06-22 00:00:00,2014-07-27 00:00:00
